423	32000000	950	0.0188
425	32000000	950	0.0188
273	33000000	950	244
273	33000000	950	244
293	33000000	950	244
303	33000000	950	116
313	33000000	950	42.6
323	33000000	950	11.6
333	33000000	950	4.76
343	33000000	950	1.95
353	33000000	950	0.743
363	33000000	950	0.353
373	33000000	950	0.188
383	33000000	950	0.104
393	33000000	950	0.0665
403	33000000	950	0.0476
413	33000000	950	0.0294
423	33000000	950	0.0188
425	33000000	950	0.0188
273	34000000	950	244
273	34000000	950	244
293	34000000	950	244
303	34000000	950	116
313	34000000	950	42.6
323	34000000	950	11.6
333	34000000	950	4.76
343	34000000	950	1.95
353	34000000	950	0.743
363	34000000	950	0.353
373	34000000	950	0.188
383	34000000	950	0.104
393	34000000	950	0.0665
403	34000000	950	0.0476
413	34000000	950	0.0294
423	34000000	950	0.0188
425	34000000	950	0.0188
273	35000000	950	244
273	35000000	950	244
293	35000000	950	244
303	35000000	950	116
313	35000000	950	42.6
323	35000000	950	11.6
333	35000000	950	4.76
343	35000000	950	1.95
353	35000000	950	0.743
363	35000000	950	0.353
373	35000000	950	0.188
383	35000000	950	0.104
393	35000000	950	0.0665
403	35000000	950	0.0476
413	35000000	950	0.0294
423	35000000	950	0.0188
425	35000000	950	0.0188
273	36000000	950	244
273	36000000	950	244
293	36000000	950	244
303	36000000	950	116
313	36000000	950	42.6
323	36000000	950	11.6
333	36000000	950	4.76
343	36000000	950	1.95
353	36000000	950	0.743
363	36000000	950	0.353
373	36000000	950	0.188
383	36000000	950	0.104
393	36000000	950	0.0665
403	36000000	950	0.0476
413	36000000	950	0.0294
423	36000000	950	0.0188
425	36000000	950	0.0188
273	37000000	950	244
273	37000000	950	244
293	37000000	950	244
303	37000000	950	116
313	37000000	950	42.6
323	37000000	950	11.6
333	37000000	950	4.76
343	37000000	950	1.95
353	37000000	950	0.743
363	37000000	950	0.353
373	37000000	950	0.188
383	37000000	950	0.104
393	37000000	950	0.0665
403	37000000	950	0.0476
413	37000000	950	0.0294
423	37000000	950	0.0188
425	37000000	950	0.0188
273	38000000	950	244
273	38000000	950	244
293	38000000	950	244
303	38000000	950	116
313	38000000	950	42.6
323	38000000	950	11.6
333	38000000	950	4.76
343	38000000	950	1.95
353	38000000	950	0.743
363	38000000	950	0.353
373	38000000	950	0.188
383	38000000	950	0.104
393	38000000	950	0.0665
403	38000000	950	0.0476
413	38000000	950	0.0294
423	38000000	950	0.0188
425	38000000	950	0.0188
273	39000000	950	244
273	39000000	950	244
293	39000000	950	244
303	39000000	950	116
313	39000000	950	42.6
323	39000000	950	11.6
333	39000000	950	4.76
343	39000000	950	1.95
353	39000000	950	0.743
363	39000000	950	0.353
373	39000000	950	0.188
383	39000000	950	0.104
393	39000000	950	0.0665
403	39000000	950	0.0476
413	39000000	950	0.0294
423	39000000	950	0.0188
425	39000000	950	0.0188
273	40000000	950	244
273	40000000	950	244
293	40000000	950	244
303	40000000	950	116
313	40000000	950	42.6
323	40000000	950	11.6
333	40000000	950	4.76
343	40000000	950	1.95
353	40000000	950	0.743
363	40000000	950	0.353
373	40000000	950	0.188
383	40000000	950	0.104
393	40000000	950	0.0665
403	40000000	950	0.0476
413	40000000	950	0.0294
423	40000000	950	0.0188
425	40000000	950	0.0188
273	41000000	950	244
273	41000000	950	244
293	41000000	950	244
303	41000000	950	116
313	41000000	950	42.6
323	41000000	950	11.6
333	41000000	950	4.76
343	41000000	950	1.95
353	41000000	950	0.743
363	41000000	950	0.353
373	41000000	950	0.188
383	41000000	950	0.104
393	41000000	950	0.0665
403	41000000	950	0.0476
413	41000000	950	0.0294
423	41000000	950	0.0188
425	41000000	950	0.0188
273	42000000	950	244
273	42000000	950	244
293	42000000	950	244
303	42000000	950	116
313	42000000	950	42.6
323	42000000	950	11.6
333	42000000	950	4.76
343	42000000	950	1.95
353	42000000	950	0.743
363	42000000	950	0.353
373	42000000	950	0.188
383	42000000	950	0.104
393	42000000	950	0.0665
403	42000000	950	0.0476
413	42000000	950	0.0294
423	42000000	950	0.0188
425	42000000	950	0.0188
273	43000000	950	244
273	43000000	950	244
293	43000000	950	244
303	43000000	950	116
313	43000000	950	42.6
323	43000000	950	11.6
333	43000000	950	4.76
343	43000000	950	1.95
353	43000000	950	0.743
363	43000000	950	0.353
373	43000000	950	0.188
383	43000000	950	0.104
393	43000000	950	0.0665
403	43000000	950	0.0476
413	43000000	950	0.0294
423	43000000	950	0.0188
