fracture_mode,step,time_s,time_day,time_year,dt_s,q_prod_m3_s,q_prod_m3_day,q_prod_to_q_in_set,q_in_actual_m3_s,q_in_actual_m3_day,prod_temperature_K,prod_temperature_C,normalized_temperature,prod_liquid_density_kg_m3,he_mass_fraction,he_concentration_kg_m3_water,he_concentration_mg_L,he_C_over_C0,n2_C_over_C0,ch4_C_over_C0,he_instantaneous_rate_kg_s,he_instantaneous_rate_kg_day,cum_he_prod_kg,cum_he_prod_from_balance_kg,res_he_mass_kg,res_n2_mass_kg,res_ch4_mass_kg,he_mass_balance_error_kg,n2_mass_balance_error_kg,ch4_mass_balance_error_kg,he_mass_balance_error_rel,n2_mass_balance_error_rel,ch4_mass_balance_error_rel,swept_area_m2,swept_fraction,mean_injected_water_fraction_proxy
random_with_backbone,6091,159432420.46804944,1845.2826443061278,5.052108540194737,26979.921281039715,5.854676020185861e-05,5.058440081440584,0.4503596938604509,0.00012999269982094796,11.231369264529905,399.9897631663837,126.8397631663837,0.9998976316638368,950.2645230225316,7.743554720101908e-07,0.0007358425332596513,0.7358425332596513,0.8021596065443869,0.8021596065443872,0.8021596065443881,4.3081196341080974e-08,0.003722215363869396,4.510930045440506,4.5109300454162735,270.68712053812595,62416.522317103685,6199.732280864799,2.4215296434704214e-11,-7.83620635047555e-09,3.3651303965598345e-10,8.799225279160597e-14,-1.234890744357135e-13,5.3388927980893206e-14,120700.0,0.1207,0.06654208285557721
random_with_backbone,6107,159864121.92366475,1850.279188931305,5.065788333829719,26982.573971390724,5.865517276789568e-05,5.0678069271461865,0.45119363667612067,0.000129992216680178,11.23132752116738,399.989296216063,126.83929621606302,0.99989296216063,950.2695660451984,7.735612786308615e-07,0.0007350917405539176,0.7350917405539176,0.8013411493960078,0.8013411493960082,0.8013411493960081,4.3116933042443177e-08,0.0037253030148670903,4.529536406977133,4.529536406952673,270.66851417658955,62412.23196011241,6199.30612663914,2.4442670110147446e-11,-7.683411240577698e-09,3.3378455555066466e-10,8.881847112767739e-14,-1.2108120947457143e-13,5.295604478104813e-14,121000.0,0.121,0.06670318019670275
random_with_backbone,6123,160295865.82480127,1855.2762248240888,5.079469472482105,26985.21005833149,5.8763420136652966e-05,5.077159499806816,0.4520263087434844,0.00012999225173617777,11.23133055000576,399.9888113308059,126.83881133080592,0.999888113308059,950.2750682586933,7.727676724763172e-07,0.0007343418527105439,0.7343418527105439,0.8005236786598051,0.8005236786598054,0.8005236786598056,4.3152438814757824e-08,0.003728370713595076,4.5481600088052305,4.548160008781565,270.64989057476066,62407.93762775961,6198.879577547285,2.3646862246096134e-11,-7.996277417987585e-09,3.246896085329354e-10,8.592670695142742e-14,-1.260115996331004e-13,5.1513100781564526e-14,121300.0,0.1213,0.06686417534352354
random_with_backbone,6139,160727652.12263098,1860.27375141934,5.093151954604627,26987.901588976383,5.887140034174236e-05,5.08648898952654,0.4528569257057105,0.00012999275211896091,11.231373783078222,399.9883079714328,126.83830797143281,0.9998830797143279,950.280189389916,7.719781656114522e-07,0.0007335955574221308,0.7335955574221308,0.7997101242539901,0.7997101242539905,0.7997101242539906,4.3187797749921904e-08,0.0037314257255932526,4.566800789930836,4.566800789906154,270.6312497936361,62403.639334110776,6198.452634986245,2.467004378559068e-11,-7.610651664435863e-09,3.310560714453459e-10,8.96446894637488e-14,-1.1993460711212284e-13,5.2523161581203046e-14,121400.0,0.1214,0.06702506788316809
random_with_backbone,6155,161159480.69755098,1865.271767332766,5.106835776407299,26990.536168426275,5.8979368463574104e-05,5.095817435252803,0.45368744971980085,0.0001299927522051169,11.2313737905221,399.98778558815883,126.83778558815885,0.9998778558815883,950.2853715642575,7.711932498855366e-07,0.0007328536640153245,0.7328536640153245,0.798901368444965,0.798901368444965,0.7989013684449647,4.322324627984016e-08,0.00373448847857819,4.585458697592452,4.585458697567844,270.6125918859744,62399.33709133095,6198.025300164409,2.461320036672987e-11,-7.523340173065662e-09,3.1104718800634146e-10,8.943813487973094e-14,-1.1855868427718453e-13,4.934868478233913e-14,121500.0,0.1215,0.06718585927325584
random_with_backbone,6171,161591351.54643646,1870.2702725281997,5.120520937791102,26993.1554299891,5.908718064792208e-05,5.105132407980468,0.4545167742147853,0.00012999227614576709,11.231332658994276,399.9872436274846,126.83724362748461,0.9998724362748459,950.2906085069839,7.704114085143398e-07,0.0007321147261978145,0.7321147261978145,0.798095834594769,0.798095834594769,0.7980958345947688,4.325859508185428e-08,0.00373754261507221,4.604133691420653,4.604133691396271,270.59391689214596,62395.03090872894,6197.597574006418,2.4385826691286638e-11,-7.516064215451479e-09,2.9740476747974753e-10,8.861191654365953e-14,-1.1844402404093967e-13,4.718426878311373e-14,121700.0,0.1217,0.06734654737603982
random_with_backbone,6187,162023264.57377052,1875.2692659001218,5.134207435729286,26995.786325633526,5.919479153591144e-05,5.1144299887027485,0.4553445502762419,0.0001299922840293259,11.231333340133759,399.9866815170088,126.8366815170088,0.9998668151700878,950.2959074864505,7.696318703841705e-07,0.0007313780166972195,0.7313780166972196,0.7972927298863242,0.797292729886324,0.797292729886324,4.3293769232340264e-08,0.0037405816616741987,4.622825709367044,4.622825709344795,270.57522487419743,62390.72080061202,6197.169457933458,2.2225776774575934e-11,-7.792550604790449e-09,3.383320290595293e-10,8.076284235098106e-14,-1.2280111301824433e-13,5.367751678078993e-14,122000.0,0.122,0.06750713361748012
random_with_backbone,6203,162455219.79938698,1880.26874767809,5.147895270850349,26998.452445924282,5.930215171888033e-05,5.12370590851126,0.45617039783754104,0.0001299927821083878,11.231376374164705,399.9860986747268,126.83609867472683,0.9998609867472681,950.3012457246625,7.688550312367515e-07,0.0007306438939659593,0.7306438939659593,0.7964924450772165,0.7964924450772163,0.7964924450772167,4.332875505244282e-08,0.0037436044365310598,4.641534700061259,4.641534700037539,270.5565158835047,62386.40677882641,6196.740953122005,2.3703705664956942e-11,-7.392372936010361e-09,3.3924152376130223e-10,8.613326153544528e-14,-1.1649480002477706e-13,5.382181118073829e-14,122400.0,0.1224,0.06766761825450483
random_with_backbone,6219,162887217.05120572,1885.2687158704366,5.161584437701401,27001.080149412155,5.940941446972553e-05,5.132973410184285,0.45699549592096567,0.00012999278753273856,11.231376842828611,399.9854945102287,126.83549451022873,0.999854945102287,950.3066227839352,7.680810503129648e-07,0.0007299125089472513,0.7299125089472513,0.7956951447142702,0.7956951447142699,0.7956951447142709,4.33636747706845e-08,0.0037466215001871407,4.660260620380452,4.660260620357008,270.5377899631852,62382.088853314184,6196.312060559788,2.3419488570652902e-11,-7.727066986262798e-09,3.583409124985337e-10,8.510048861535601e-14,-1.2176917089204059e-13,5.685199357965385e-14,122500.0,0.1225,0.06782800106475563
random_with_backbone,6235,163319256.3343666,1890.2691705366503,5.175274936445312,27003.703353881836,5.9516512424509316e-05,5.142226673477605,0.4578193263423794,0.00012999279563736797,11.231377543068593,399.9848684275984,126.83486842759845,0.9998486842759843,950.3116494080421,7.673098485204065e-07,0.0007291834877544625,0.7291834877544625,0.7949004212146927,0.7949004212146933,0.7949004212146936,4.33984581086855e-08,0.003749626780590427,4.67900341039829,4.679003410373753,270.5190471731685,62377.76703789443,6195.88278161929,2.4556356947869062e-11,-7.8580342233181e-09,3.4378899727016687e-10,8.92315802957131e-14,-1.2383305514444806e-13,5.454328318048009e-14,122900.0,0.1229,0.0679882809735299
random_with_backbone,6251,163751337.62220407,1895.2701113681026,5.188966766237105,27006.297623962164,5.962349933006474e-05,5.151470342117594,0.45864230253895955,0.0001299928073653198,11.231378556363632,399.9842198180457,126.83421981804571,0.9998421981804568,950.317122819426,7.665409309877378e-07,0.0007284569720595912,0.7284569720595911,0.7941084290185301,0.7941084290185302,0.7941084290185304,4.343315378557603e-08,0.003752624487073769,4.697763019498645,4.6977630194755875,270.50028756406664,62373.44134423882,6195.453117459846,2.3078428057488054e-11,-7.472408469766378e-09,3.346940502524376e-10,8.386116111124888e-14,-1.177560626234705e-13,5.310033918099649e-14,123000.0,0.123,0.06814845940001563
random_with_backbone,6267,164183460.7932397,1900.271536958793,5.202659923227359,27008.915641367435,5.9730262226607486e-05,5.160694656378887,0.4594635555892884,0.0001299923180900329,11.231336282978843,399.9835480644733,126.83354806447335,0.9998354806447333,950.3222412168349,7.657748557499503e-07,0.0007277328771837911,0.7277328771837911,0.7933190758153392,0.793319075815339,0.7933190758153391,4.346767558511139e-08,0.003755607170553624,4.71653940513646,4.716539405112428,270.4815111784298,62369.11178215666,6195.02306905588,2.404476617812179e-11,-7.523340173065662e-09,3.1650415621697903e-10,8.73725890395524e-14,-1.1855868427718453e-13,5.021445118202929e-14,123200.0,0.1232,0.06830853602529591
random_with_backbone,6283,164615625.82582334,1905.2734470581404,5.216354406730022,27011.529630810022,5.9836858193910685e-05,5.169904547953883,0.46028352456854377,0.00012999233545028777,11.231337782904863,399.98285253573516,126.83285253573519,0.9998285253573517,950.3278066303402,7.650115018461167e-07,0.0007270117025964025,0.7270117025964025,0.7925329060886357,0.7925329060886352,0.7925329060886358,4.3502096153574504e-08,0.003758581107668837,4.735332505345472,4.73533250532256,270.46271807821967,62364.77836593683,6194.592637826686,2.290789780090563e-11,-7.654307410120964e-09,3.283275873400271e-10,8.324149735919531e-14,-1.20622568529592e-13,5.209027838135797e-14,123500.0,0.1235,0.06846851070410796
random_with_backbone,6299,165047832.66514033,1910.2758410317167,5.230050215008123,27014.136683404446,5.994330163089577e-05,5.179101260909395,0.4611023202376598,0.00012999234014094262,11.231338188177443,399.9821325905782,126.83213259057823,0.999821325905782,950.3330394163489,7.642506627409503e-07,0.0007262926551985663,0.7262926551985663,0.7917490552623184,0.7917490552623179,0.7917490552623182,4.353637970287183e-08,0.003761543206328126,4.754142266258089,4.754142266233373,270.44390831730885,62360.44110800059,6194.161825005983,2.4726887204451486e-11,-7.697963155806065e-09,3.219611244276166e-10,8.985124404776666e-14,-1.2131052994706116e-13,5.108021758171945e-14,123600.0,0.1236,0.06862838506257976
random_with_backbone,6315,165480081.26317507,1915.2787183237856,5.243747346540139,27016.73242715001,6.00495955963387e-05,5.188285059523664,0.46191996612568237,0.00012999235075034687,11.231339104829969,399.98138757923147,126.83138757923149,0.9998138757923146,950.3383149935888,7.634927979785368e-07,0.0007255764591406632,0.7255764591406633,0.7909683127500975,0.7909683127500968,0.7909683127500974,4.3570572945620193e-08,0.0037644975025015845,4.772968644192185,4.772968644168202,270.425081939374,62356.10001842047,6193.730631594265,2.3987922759260982e-11,-7.574271876364946e-09,3.1013769330456853e-10,8.716603445553455e-14,-1.1936130593089855e-13,4.920439038239077e-14,123900.0,0.1239,0.06878815780784364
random_with_backbone,6331,165912371.53951758,1920.2820780036757,5.257445798778031,27019.33661735058,6.015570090935336e-05,5.197452558568131,0.46273616084117974,0.00012999235828439843,11.231339755772025,399.9806168449631,126.83061684496312,0.999806168449631,950.3436443943882,7.627369082725972e-07,0.0007248621731218882,0.7248621731218882,0.790189652417373,0.7901896524173722,0.7901896524173723,4.360459208682422e-08,0.003767436756301613,4.791811578691983,4.791811578668785,270.40623900487344,62351.75511113581,6193.29905897623,2.319211489520967e-11,-8.17817635834217e-09,3.310560714453459e-10,8.42742702792846e-14,-1.2887810553922188e-13,5.2523161581203046e-14,124400.0,0.1244,0.06894783024012893
random_with_backbone,6347,166344703.49921164,1925.2859201297642,5.271145571881627,27021.98368680477,6.026153461671422e-05,5.206596590884108,0.4635502662824171,0.0001299928697449635,11.231383945964845,399.9798197187642,126.82981971876421,0.999798197187642,950.3490552352591,7.619836105251906e-07,0.0007241504043673665,0.7241504043673666,0.7894137362148284,0.7894137362148272,0.7894137362148274,4.3638414660491665e-08,0.00377035902666648,4.8106710164841076,4.8106710164607875,270.38737956708144,62347.40639843277,6192.867108371966,2.3305801732931286e-11,-7.4069248512387276e-09,3.155946615152061e-10,8.46873794473203e-14,-1.1672412049726679e-13,5.007015678208093e-14,124600.0,0.1246,0.06910740093909279
random_with_backbone,6363,166777076.99312267,1930.2902429759567,5.284846661125139,27024.58088117838,6.03673011664544e-05,5.21573482078166,0.46436385512657236,0.00012999288716218307,11.231385450812617,399.97899552565667,126.8289955256567,0.9997899552565667,950.3545218966324,7.612328278560771e-07,0.0007234410601691837,0.7234410601691836,0.7886404630793407,0.78864046307934,0.7886404630793397,4.367218435541217e-08,0.003773276728307611,4.829546915392009,4.829546915367359,270.36850366817487,62343.05389003428,6192.434780747554,2.467004378559068e-11,-7.654307410120964e-09,3.474269760772586e-10,8.96446894637488e-14,-1.20622568529592e-13,5.512046078027353e-14,124700.0,0.1247,0.06926687044374433
random_with_backbone,6379,167209492.00881392,1935.2950463983093,5.298549066114467,27027.174950271845,6.047290494436462e-05,5.2248589871931035,0.4651761918797279,0.00012999289334556213,11.231385985056567,399.9781435815541,126.82814358155412,0.9997814358155409,950.3600552319882,7.604847242210084e-07,0.0007227343045137608,0.7227343045137609,0.7878700117764436,0.7878700117764436,0.7878700117764429,4.370584289689214e-08,0.003776184826291481,4.848439213476158,4.848439213452593,270.34961137008963,62338.697600223764,6192.002077521546,2.3590018827235326e-11,-7.828930392861366e-09,3.3378455555066466e-10,8.572015236740957e-14,-1.2337441419946863e-13,5.295604478104813e-14,125000.0,0.125,0.06942623773391472
random_with_backbone,6395,167641948.49334762,1940.300329784116,5.3122527851721175,27029.765264689922,6.057834453512378e-05,5.233968967834695,0.46598726565479837,0.00012999291046789682,11.231387464426286,399.97726318581164,126.82726318581166,0.9997726318581164,950.3652436223225,7.597385743908607e-07,0.0007220291353402463,0.7220291353402463,0.787101289935552,0.7871012899355525,0.7871012899355514,4.3739329725038955e-08,0.0037790780882433657,4.867347860276997,4.867347860253631,270.3307027232886,62334.33754063691,6191.568999849698,2.3362645151792094e-11,-7.494236342608929e-09,3.219611244276166e-10,8.489393403133815e-14,-1.181000433322051e-13,5.108021758171945e-14,125400.0,0.1254,0.06958550439181307
random_with_backbone,6411,168074446.3900601,1945.3060924775475,5.325957816502526,27032.35226663947,6.0683616738640065e-05,5.243064486218501,0.46679705183569287,0.00012999292979998115,11.231389134718372,399.9763536414763,126.82635364147632,0.9997635364147629,950.3709458714999,7.589946682081385e-07,0.0007213264807363938,0.7213264807363938,0.7863353092874016,0.7863353092874018,0.7863353092874009,4.377269970043936e-08,0.003781961254117961,4.886272812056711,4.886272812033667,270.31177777150856,62329.9737213577,6191.135548733756,2.3021584638627246e-11,-7.967173587530851e-09,3.001332515850663e-10,8.365460652723103e-14,-1.2555295868812096e-13,4.761715198295881e-14,125600.0,0.1256,0.06974467018396133
random_with_backbone,6427,168506985.6440552,1950.3123338432313,5.339664158366136,27034.93441569805,6.078876121922968e-05,5.2521489693414445,0.46760585553253603,0.00012999293315181897,11.23138942431716,399.97541424610034,126.82541424610037,0.9997541424610035,950.3762952125046,7.582554799108824e-07,0.0007206280338222841,0.7206280338222841,0.785573915542829,0.7855739155428293,0.7855739155428281,4.380608547590579e-08,0.0037848457851182606,4.905214009400918,4.905214009377005,270.2928365741652,62325.6061560878,6190.701725534596,2.3931079340400174e-11,-7.690687198191881e-09,3.3651303965598345e-10,8.695947987151669e-14,-1.211958697108163e-13,5.3388927980893206e-14,125900.0,0.1259,0.06990373505847926
random_with_backbone,6442,168912528.6855377,1955.0061190455751,5.352515041877003,27037.323169112206,6.088721381507013e-05,5.260655273622059,0.4683631831928472,0.00012999244685734355,11.231347408474482,399.9745057872412,126.82450578724121,0.9997450578724119,950.3814886374712,7.575636485929812e-07,0.0007199744680874316,0.7199744680874316,0.7848614478489627,0.7848614478489631,0.7848614478489617,4.383723937983083e-08,0.003787537482417384,4.922986086594165,4.922986086570347,270.2750644969719,62321.50817296049,6190.294679493914,2.3817392502678558e-11,-7.661583367735147e-09,3.155946615152061e-10,8.654637070348099e-14,-1.2073722876583686e-13,5.007015678208093e-14,126200.0,0.1262,0.07005276658402067
random_with_backbone,6458,169345147.9099552,1960.013285994852,5.366223917850381,27039.89904218912,6.099201419799002e-05,5.2697100267063375,0.4691693399845387,0.0001299924571629614,11.231348298879865,399.97350646752403,126.82350646752406,0.9997350646752403,950.3869577223405,7.568271675779176e-07,0.0007192786693159931,0.719278669315993,0.7841029409082743,0.7841029409082749,0.7841029409082743,4.387025481123242e-08,0.0037903900156904813,4.9419586035649194,4.941958603540229,270.256091980002,62317.13338583874,6189.860138959889,2.467004378559068e-11,-7.799826562404633e-09,3.1741365091875196e-10,8.96446894637488e-14,-1.229157732544892e-13,5.035874558197765e-14,126300.0,0.1263,0.07021163680549423
random_with_backbone,6474,169777808.3288371,1965.0209297319109,5.379934099197565,27042.471880853176,6.109669890629518e-05,5.278754785503904,0.46997460697150145,0.00012999246819288854,11.23134925186557,399.9724751651411,126.8224751651411,0.9997247516514107,950.3925035144931,7.560963966209264e-07,0.0007185883472828493,0.7185883472828494,0.7833504042914488,0.7833504042914498,0.783350404291449,4.390337589151253e-08,0.0037932516770266826,4.960947224951006,4.960947224928418,270.2371033586138,62312.75488527239,6189.425229575432,2.2566837287740782e-11,-8.032657206058502e-09,3.2741809263825417e-10,8.200216985508819e-14,-1.2658490081432468e-13,5.194598398140961e-14,126500.0,0.1265,0.07037040489792866
random_with_backbone,6490,170210509.88436812,1970.029049587594,5.393645584086499,27045.04141175747,6.120121565497946e-05,5.287785032590225,0.47077858196138045,0.00012999246560946326,11.231349028657625,399.9714110971927,126.82141109719271,0.9997141109719269,950.3981281312664,7.553661705404993e-07,0.0007178985945353735,0.7178985945353735,0.7825984882665934,0.7825984882665938,0.7825984882665936,4.3936266702566054e-08,0.003796093443101707,4.979951880898551,4.97995188087566,270.21809870266657,62308.37268736937,6188.9899529404465,2.290789780090563e-11,-7.734342943876982e-09,3.383320290595293e-10,8.324149735919531e-14,-1.2188383112828545e-13,5.367751678078993e-14,126800.0,0.1268,0.07052907224678134
random_with_backbone,6506,170643252.52117795,1975.037644921041,5.407358370762604,27047.608114749193,6.130600089433018e-05,5.296838477270128,0.4715846222640784,0.00012999297018532512,11.23139262401209,399.97031354543134,126.82031354543136,0.9997031354543133,950.4034185243297,7.546371508917342e-07,0.0007172097279529646,0.7172097279529647,0.7818475382715464,0.7818475382715474,0.7818475382715467,4.3969260223306755e-08,0.003798944083293704,4.99897253708949,4.998972537066095,270.19907804647613,62303.98680004198,6188.554309840927,2.3419488570652902e-11,-7.83620635047555e-09,3.346940502524376e-10,8.510048861535601e-14,-1.234890744357135e-13,5.310033918099649e-14,127100.0,0.1271,0.0706876394341781
random_with_backbone,6522,171076036.18850043,1980.046715144681,5.421072457617196,27050.17203760147,6.141014313600175e-05,5.305836366950551,0.4723857164307827,0.00012999299422986093,11.231394701459983,399.9691817004018,126.81918170040183,0.9996918170040181,950.4092049403971,7.539096684132293e-07,0.0007165226885534956,0.7165226885534957,0.7810985801324767,0.781098580132477,0.7810985801324767,4.400176086426297e-08,0.0038017521386723204,5.018009123630304,5.01800912360676,270.18004145993547,62299.597239407565,6188.118301877712,2.3533175408374518e-11,-7.436028681695461e-09,3.346940502524376e-10,8.551359778339172e-14,-1.1718276144224622e-13,5.310033918099649e-14,127200.0,0.1272,0.070846107089016
random_with_backbone,6538,171508860.8010937,1985.0562592719177,5.434787841949125,27052.751216173172,6.151362769374669e-05,5.314777432739714,0.4731817514903592,0.00012999299653957395,11.23139490101919,399.96801485951903,126.81801485951905,0.9996801485951903,950.4146673610076,7.531861682343692e-07,0.0007158391815433798,0.7158391815433799,0.7803534727358221,0.7803534727358229,0.7803534727358226,4.4033864902055816e-08,0.0038045259275376227,5.037061590488452,5.0370615904650435,270.1609889930772,62295.204017001895,6187.681930196702,2.3419488570652902e-11,-7.530616130679846e-09,3.1104718800634146e-10,8.510048861535601e-14,-1.186733445134294e-13,4.934868478233913e-14,127400.0,0.1274,0.071004474155335
random_with_backbone,6554,171941726.35757816,1990.0662772867843,5.448504523714673,27055.306094646454,6.16175259847144e-05,5.323754245079325,0.47398096911318777,0.00012999299002154456,11.23139433786145,399.9668122106615,126.81681221066151,0.9996681221066148,950.420606679673,7.524671873390695e-07,0.0007151603206973456,0.7151603206973456,0.7796134302341459,0.7796134302341463,0.7796134302341463,4.4066409643805385e-08,0.0038073377932247854,5.056129899571662,5.056129899547557,270.14192068399467,62290.80714160896,6187.2451956704035,2.4101609596982598e-11,-7.676135282963514e-09,3.1650415621697903e-10,8.757914362357026e-14,-1.2096654923832656e-13,5.021445118202929e-14,127700.0,0.1277,0.07116274013566307
random_with_backbone,6570,172374632.7690509,1995.0767681603113,5.462222500096677,27057.865651786327,6.172117697883233e-05,5.332709690971114,0.47477828445255643,0.00012999301018562018,11.231396080037584,399.9655729982588,126.8155729982588,0.9996557299825878,950.4262307181822,7.517472787805559e-07,0.0007144803326240543,0.7144803326240543,0.778872158914982,0.7788721589149821,0.778872158914982,4.409856705778425e-08,0.0038101161937925594,5.075214003975936,5.07521400395126,270.12283657959097,62286.40662404403,6186.808099373046,2.467004378559068e-11,-7.952621672302485e-09,3.055902197957039e-10,8.96446894637488e-14,-1.2532363821563123e-13,4.848291838264897e-14,128000.0,0.128,0.0713209066517768
random_with_backbone,6586,172807579.99519315,2000.0877314258466,5.4759417698175135,27060.417431026697,6.182514752493011e-05,5.341692746153962,0.4755780578840778,0.00012999303453145754,11.231398183517932,399.9642963779654,126.81429637796543,0.9996429637796541,950.4319428303634,7.510287074799857e-07,0.0007138016735715794,0.7138016735715794,0.7781323363933081,0.778132336393308,0.7781323363933076,4.4130893772104905e-08,0.003812909221909864,5.094313835755561,5.094313835731839,270.1037367478104,62282.002479975126,6186.370642860885,2.3703705664956942e-11,-7.661583367735147e-09,3.2650859793648124e-10,8.613326153544528e-14,-1.2073722876583686e-13,5.180168958146125e-14,128400.0,0.1284,0.07147897404474417
random_with_backbone,6602,173240567.92812297,2005.0991658347566,5.489662329458608,27062.915406048298,6.192866589584559e-05,5.35063673340106,0.4763743530449661,0.00012999253477149935,11.231355004257544,399.962981643776,126.81298164377603,0.99962981643776,950.4373307529366,7.503175417588022e-07,0.000713129801606341,0.7131298016063411,0.7773999126383285,0.7773999126383283,0.7773999126383284,4.416317722404974e-08,0.0038156985121578974,5.1134293595578875,5.113429359535189,270.08462122400704,62277.594717553024,6185.932826943618,2.2680524125462398e-11,-7.821654435247183e-09,3.7198333302512765e-10,8.24152790231239e-14,-1.2325975396322376e-13,5.901640957887925e-14,128600.0,0.1286,0.07163694086611601
random_with_backbone,6618,173673596.59212947,2010.111071668165,5.503384179789638,27065.46984472871,6.203185999635613e-05,5.35955270368517,0.4771681538181241,0.00012999254395036446,11.231355797311489,399.96162795431934,126.81162795431936,0.9996162795431934,950.4432143332276,7.496052672079966e-07,0.0007124572396462863,0.7124572396462863,0.7766667367034388,0.7766667367034387,0.7766667367034387,4.419504774312877e-08,0.0038184521250063256,5.1325605188241425,5.1325605188006875,270.06549006474154,62273.18334982016,6185.494652916542,2.347633198951371e-11,-7.639755494892597e-09,3.3287506084889174e-10,8.530704319937387e-14,-1.2039324805710227e-13,5.281175038109977e-14,129100.0,0.1291,0.07179480653655894
random_with_backbone,6634,174106665.9098545,2015.1234480307235,5.51710731835927,27068.01328781247,6.213486104207462e-05,5.368451994035247,0.4779604695544202,0.000129992567848451,11.231357862106167,399.9602344824339,126.81023448243394,0.9996023448243392,950.4487755920558,7.488938751419107e-07,0.0007117852666770189,0.7117852666770189,0.7759342028415429,0.775934202841543,0.7759342028415428,4.42266786367726e-08,0.003821185034217153,5.151707272917594,5.151707272893134,270.0463433106491,62268.768386146156,6185.056121710505,2.4442670110147446e-11,-7.719791028648615e-09,3.283275873400271e-10,8.881847112767739e-14,-1.2165451065579572e-13,5.209027838135797e-14,129200.0,0.1292,0.07195257256871941
random_with_backbone,6650,174539775.79135987,2020.13629388148,5.5308317423175355,27070.5685890615,6.223774559760004e-05,5.377341219632643,0.47875188921230805,0.00012999305815610226,11.231400224687235,399.9588004961813,126.80880049618133,0.9995880049618131,950.4548684501227,7.481897869042135e-07,0.0007111206254877696,0.7111206254877697,0.7752096615290155,0.7752096615290153,0.7752096615290148,4.425854457831402e-08,0.0038239382515663314,5.170869578073851,5.170869578050599,270.0271810054916,62264.34983662275,6184.617234327839,2.3248958314070478e-11,-7.770722731947899e-09,3.228706191293895e-10,8.448082486330244e-14,-1.2245713230950974e-13,5.122451198166781e-14,129400.0,0.1294,0.07211023816734312
random_with_backbone,6666,174972926.22709504,2025.1496091098963,5.544557451361797,27073.10716459155,6.234045747231135e-05,5.3862155256077004,0.4795419805562412,0.00012999306050480103,11.231400427614808,399.95732511448966,126.80732511448969,0.9995732511448966,950.4607036558324,7.474841116922576e-07,0.0007104542747705779,0.710454274770578,0.7744832566190476,0.774483256619048,0.7744832566190476,4.4290044502357026e-08,0.003826659845003647,5.19004737461482,5.1900473745921545,270.0080032089501,62259.92771501089,6184.177992135399,2.2680524125462398e-11,-7.741618901491165e-09,3.246896085329354e-10,8.24152790231239e-14,-1.219984913645303e-13,5.1513100781564526e-14,129400.0,0.1294,0.07226780490662676
random_with_backbone,6682,175406117.10190776,2030.1633923831916,5.5582844418430986,27075.592196583748,6.24431124992807e-05,5.395084919937852,0.48033163460985157,0.00012999259714832463,11.231360393615248,399.9558075165628,126.80580751656282,0.999558075165628,950.4663262829529,7.467802082198833e-07,0.000709789441047571,0.709789441047571,0.77375850542085,0.7737585054208508,0.7737585054208505,4.432146191813504e-08,0.0038293743097268674,5.209240617710416,5.209240617688295,269.98880996585393,62255.50203164765,6183.738396159965,2.2112089936854318e-11,-7.719791028648615e-09,3.3924152376130223e-10,8.034973318294536e-14,-1.2165451065579572e-13,5.382181118073829e-14,129600.0,0.1296,0.07242527168933421
random_with_backbone,6698,175839348.43448177,2035.177643917613,5.572012714353493,27078.12826871872,6.254555914874607e-05,5.403936310451661,0.4811196857595852,0.0001299925919789945,11.231359946985124,399.954246923987,126.80424692398702,0.99954246923987,950.4721788078042,7.460827785092367e-07,0.0007091309240606546,0.7091309240606546,0.7730406402482733,0.7730406402482741,0.7730406402482738,4.435299015504063e-08,0.0038320983493955103,5.228449274527337,5.228449274502736,269.9696013090395,62251.072794104,6183.298447153519,2.461320036672987e-11,-7.62520357966423e-09,3.446984919719398e-10,8.943813487973094e-14,-1.2016392758461257e-13,5.468757758042845e-14,129800.0,0.1298,0.07258263785824694
random_with_backbone,6714,176272620.14900813,2040.1923628357422,5.585742266490739,27080.654117822647,6.264776607881894e-05,5.412766989209956,0.4819058929139919,0.00012999310697389238,11.231404442544301,399.9526424648999,126.80264246489992,0.999526424648999,950.4782622633263,7.453831981887103e-07,0.0007084705269346859,0.7084705269346859,0.7723207254909904,0.7723207254909913,0.772320725490991,4.438409584514179e-08,0.0038347858810202505,5.247673284012472,5.247673283989627,269.9503772995526,62246.64001645767,6182.858146514385,2.2851054382044822e-11,-7.690687198191881e-09,3.2378011383116245e-10,8.303494277517747e-14,-1.211958697108163e-13,5.136880638161617e-14,130100.0,0.1301,0.07273990615595376
random_with_backbone,6730,176705932.15571338,2045.2075480985345,5.5994730954100875,27083.19385161996,6.274985417202364e-05,5.421587400462843,0.48269118593864346,0.0001299931142246752,11.231405069011936,399.9509933808785,126.80099338087854,0.9995099338087852,950.4840405272976,7.446906372286653e-07,0.0007078165658159498,0.7078165658159498,0.771607826779663,0.7716078267796638,0.771607826779663,4.441538628549342e-08,0.0038374893750666317,5.266912611234959,5.266912611210671,269.93113797233156,62242.20370676334,6182.41749504263,2.4272139853565022e-11,-7.785274647176266e-09,2.9831426218152046e-10,8.819880737562382e-14,-1.2268645278199947e-13,4.732856318306209e-14,130200.0,0.1302,0.07289707417403567
